収容局,ケーブル名,備考,経度,緯度,分岐00,分岐01,分岐02,分岐03,分岐04,分岐05
新潟西,ろケーブル,一番堀線_6,139.036927,37.91659458,,,1,,,
新潟西,ろケーブル,一番堀線_4,139.0380724,37.91612815,,,1,,,
新潟西,ろケーブル,一番堀線_3,139.038666,37.91589918,,1,1,,,
新潟西,ろケーブル,一番堀線_2,139.04005,37.91516183,,,1,,,
新潟西,に、ほケーブル,局,139.050697,37.9209019,1,,,,,
新潟西,に、ほケーブル,柾谷北線_6,139.0495065,37.9217377,1,,,,,
新潟西,に、ほケーブル,柾谷北線_5,139.0492477,37.92140979,1,,,,,
新潟西,に、ほケーブル,柾谷第二北線_1,139.0467857,37.92168125,1,,,,,
新潟西,に、ほケーブル,西線_1,139.0457834,37.9219474,1,,,,,
新潟西,に、ほケーブル,西線_2,139.0447755,37.92203876,1,,,,,
新潟西,に、ほケーブル,西線_6,139.0425372,37.92248848,1,1,,,,
新潟西,に、ほケーブル,南線_1,139.0459734,37.92243311,1,1,,,,
新潟西,に、ほケーブル,北線_1,139.0460356,37.92252783,1,,,,,
新潟西,に、ほケーブル,北線_2,139.0462495,37.92323023,1,,,,,
新潟西,に、ほケーブル,北線_3,139.0462917,37.9234133,1,,,,,
新潟西,に、ほケーブル,北線_4,139.0467107,37.92481973,1,,,,,
新潟西,に、ほケーブル,南線_1,139.0459734,37.92243311,,1,,,,
新潟西,に、ほケーブル,南線_2,139.0458523,37.92206201,,1,,,,
新潟西,に、ほケーブル,南線_3,139.0457272,37.92158956,,1,,,,
新潟西,に、ほケーブル,南線_4,139.0456057,37.92096566,,1,,,,
新潟西,に、ほケーブル,南線_5,139.0454509,37.92054787,,1,,,,
新潟西,へケーブル,局,139.050697,37.9209019,1,,,,,
新潟西,へケーブル,下大川前線_2,139.0527901,37.92285404,1,,,,,
新潟西,へケーブル,まぐさ川岸線_2,139.0537054,37.9238883,1,,,,,
新潟西,へケーブル,まぐさ川岸線_4,139.0520095,37.92481633,1,,,,,
新潟西,へケーブル,下大川前線_5-1,139.0543152,37.92583946,1,,,,,
新潟西,へケーブル,下大川前線_7,139.0536092,37.9268223,1,,,,,
新潟西,へケーブル,下大川前線_9,139.0526881,37.92847462,1,1,,,,
新潟西,へケーブル,港線_3,139.052901,37.92853447,1,,,,,
新潟西,へケーブル,港線_4,139.0544635,37.92911432,1,,,,,
新潟西,へケーブル,港線_6,139.0564316,37.92989566,1,,,,,
新潟西,へケーブル,港線_7,139.0566849,37.93102664,1,,,,,
新潟西,へケーブル,港線_7-1,139.056653,37.93181898,1,,,,,
新潟西,へケーブル,港線_2,139.0512209,37.92793218,,1,,,,
新潟西,とケーブル,局,139.050697,37.9209019,1,,,,,
新潟西,ちケーブル,局,139.050697,37.9209019,1,,,,,
新潟西,ちケーブル,下大川前線_1,139.0523552,37.92228379,1,,,,,
新潟西,ちケーブル,下大川前線_2,139.0527901,37.92285404,1,,,,,
新潟西,ちケーブル,まぐさ川岸線_2,139.0537054,37.9238883,1,,,,,
新潟西,ちケーブル,まぐさ川岸線_4,139.0520095,37.92481633,1,,,,,
新潟西,ちケーブル,下大川前線_5-1,139.0543152,37.92583946,1,,,,,
新潟西,ちケーブル,下大川前線_7,139.0536092,37.9268223,1,,,,,
新潟西,ちケーブル,下大川前線_9,139.0526881,37.92847462,1,1,,,,
新潟西,ちケーブル,港線_2,139.0512209,37.92793218,1,,,,,
新潟西,ちケーブル,北線_11,139.0491246,37.92753763,1,,,,,
新潟西,ちケーブル,北線_15,139.0491334,37.92929846,1,,,,,
新潟西,ちケーブル,北線_17,139.0493182,37.93093128,1,,,,,
新潟西,ちケーブル,北線_18,139.0488644,37.93172062,1,,,,,
新潟西,ちケーブル,北線_18-1,139.0480827,37.93147466,1,,,,,
新潟西,ちケーブル,四ツ屋線_2,139.0467806,37.93259834,1,,,,,
新潟西,ちケーブル,四ツ屋線_4,139.0462453,37.93318182,1,,1,,,
新潟西,ちケーブル,四ツ屋線_4-2,139.0460805,37.93275075,1,,,,,
新潟西,ちケーブル,四ツ屋線_4-1,139.046698,37.93355444,,,1,,,
新潟西,ちケーブル,下大川前線_10,139.0521653,37.92938806,,1,,,,
新潟西,ちケーブル,下大川前線_12,139.051868,37.93030953,,1,,,,
新潟西,りケーブル,局,139.050697,37.9209019,1,,,,,
新潟西,りケーブル,中継5,,,1,,,,,
新潟西,りケーブル,中継4,,,1,,,,,
新潟西,りケーブル,中継2,,,1,,,,,
新潟西,りケーブル,東坂内線_3,139.0487377,37.92448028,1,,,,,
新潟西,りケーブル,北線_4,139.0467107,37.92481973,1,1,,,,
新潟西,りケーブル,西堀北線_1,139.0467568,37.92486276,1,,,,,
新潟西,りケーブル,西堀北線_2,139.0461204,37.92493319,1,,,,,
新潟西,りケーブル,西堀北線_3,139.0446042,37.92540204,1,,,,,
新潟西,りケーブル,西堀北線_4,139.0446472,37.92554404,1,,,,,
新潟西,りケーブル,西堀北線_6,139.045013,37.92698953,1,,,,,
新潟西,りケーブル,北線_3,139.0462917,37.9234133,,1,,,,
新潟西,ぬケーブル,局,139.050697,37.9209019,1,1,,,,
新潟西,ぬケーブル,柾谷北線_6,139.0495065,37.9217377,1,,,,,
新潟西,ぬケーブル,柾谷北線_5,139.0492477,37.92140979,1,,,,,
新潟西,ぬケーブル,柾谷第二北線_1,139.0467857,37.92168125,1,,,,,
新潟西,ぬケーブル,西線_1,139.0457834,37.9219474,1,,,,,
新潟西,ぬケーブル,西線_2,139.0447755,37.92203876,1,,,,,
新潟西,ぬケーブル,西線_6,139.0425372,37.92248848,1,,1,,,
新潟西,ぬケーブル,西線_7,139.0412222,37.92266471,1,,,,,
新潟西,ぬケーブル,水道町線_1,139.0398983,37.92349999,1,,,,,
新潟西,ぬケーブル,水道町線_3,139.0382554,37.92208054,1,,,,,
新潟西,ぬケーブル,水道町線_4,139.0372039,37.92275554,1,,,,,
新潟西,ぬケーブル,水道町線_6,139.035518,37.92365638,1,,,,,
新潟西,ぬケーブル,大畑線_2,139.0365781,37.92538982,1,,,,,
新潟西,ぬケーブル,柾谷北線_7,139.0503083,37.92134851,,1,,,,
新潟西,るケーブル,川端線_1,139.0512272,37.92091824,1,1,1,,,
新潟西,るケーブル,汀橋線_2,139.0511539,37.91949382,1,,,,,
新潟西,るケーブル,汀橋線_3,139.0502159,37.91837806,1,,,,,
新潟西,るケーブル,汀橋線_5,139.0488785,37.91703735,1,,,,,
新潟西,るケーブル,汀橋線_7,139.047124,37.91572355,1,,,,,
新潟西,るケーブル,汀橋線_8,139.0461075,37.91507802,1,,,,,
新潟西,るケーブル,汀橋線_9,139.044812,37.9144387,1,,,,,
新潟西,るケーブル,汀橋線_11,139.0421535,37.91318272,1,,,,,
新潟西,るケーブル,白山線_1,139.0396218,37.91204034,1,,,,,
新潟西,るケーブル,白山線_2,139.0380108,37.91135089,1,,,,,
新潟西,るケーブル,白山線_2-1,139.0366815,37.91078782,1,,,,,
新潟西,るケーブル,川岸線_7,139.0353152,37.91286215,1,,,,1,
新潟西,るケーブル,川岸線_6,139.0346385,37.91389934,1,,,,,
新潟西,るケーブル,柾谷北線_7,139.0503083,37.92134851,,1,,,,
新潟西,るケーブル,川端線_4,139.0500703,37.91926139,,,1,,,
新潟西,るケーブル,川端線_5,139.0492561,37.91833602,,,1,1,,
新潟西,るケーブル,川端線_8,139.0460196,37.91613325,,,1,,,
新潟西,るケーブル,川端線_8-1,139.0453996,37.91578193,,,1,,,
新潟西,るケーブル,上南線_1,139.0448258,37.91626427,,,1,,,
新潟西,るケーブル,上南線_2,139.0440607,37.91677899,,,1,,,
新潟西,るケーブル,上南線_3,139.0435583,37.91717432,,,1,,,
新潟西,るケーブル,二番堀線_1,139.0481406,37.91918102,,,,1,,
新潟西,るケーブル,二番堀線_1D,139.047741,37.91931187,,,,1,,
新潟西,るケーブル,二番堀線_2,139.0473988,37.91941269,,,,1,,
新潟西,るケーブル,川端線_19,,,,,,,1,
新潟西,をケーブル,局,139.050697,37.9209019,1,,,,,
新潟西,をケーブル,中継5,,,1,,,,,
新潟西,をケーブル,中継4,,,1,,,,,
新潟西,をケーブル,中継2,,,1,,,,,
新潟西,をケーブル,東坂内線_3,139.0487377,37.92448028,1,,,,,
新潟西,をケーブル,東坂内線_2,139.0476082,37.92468265,1,,,,,
新潟西,をケーブル,東坂内線_1,139.0468361,37.92480867,1,,,,,
新潟西,をケーブル,北線_4,139.0467107,37.92481973,1,,,,,
新潟西,わケーブル,局,139.050697,37.9209019,1,,,,,
新潟西,わケーブル,中継5,,,1,,,,,
新潟西,わケーブル,中継4,,,1,,,,,
新潟西,わケーブル,中継2,,,1,,,,,
新潟西,わケーブル,東坂内線_3,139.0487377,37.92448028,1,,,,,
新潟西,わケーブル,北線_4,139.0467107,37.92481973,1,,,,,
新潟西,わケーブル,東堀北線_1,139.0468717,37.92618891,1,,,,,
新潟西,わケーブル,東堀北線_3,139.0469744,37.92768867,1,,,,,
新潟西,わケーブル,東堀北線_5,139.0471352,37.92937564,1,,,,,
新潟西,わケーブル,本町線_1,139.0481944,37.92935859,1,,,,,
新潟西,たケーブル,局,139.050697,37.9209019,1,,,,,
新潟西,たケーブル,柾谷北線_5,139.0492477,37.92140979,1,,,,,
新潟西,たケーブル,柾谷北線_3,139.0472173,37.92162091,1,,,,,
新潟西,たケーブル,柾谷北線_1,139.0460561,37.92202663,1,,,,,
新潟西,たケーブル,北線_1,139.0460356,37.92252783,1,,,,,
新潟西,いケーブル,下大川前線_1,139.0523552,37.92228379,1,1,,,,
新潟西,いケーブル,下大川前線_2,139.0527901,37.92285404,1,1,,,,
新潟西,いケーブル,下大川前線_3,139.0536691,37.92369842,,1,,,,
新潟西,いケーブル,まぐさ川岸線_4,139.0520095,37.92481633,,1,,,,
新潟西,いケーブル,下大川前線_6,139.0542094,37.92597923,1,,,,,
新潟西,いケーブル,下大川前線_2,139.0527901,37.92285404,1,,,,,
新潟西,いケーブル,下大川前線_4,139.0543197,37.92436635,1,,,,,
新潟西,いケーブル,下大川前線_5,139.0550587,37.92526618,1,,,,,
新潟西,いケーブル,下大川前線_5-1,139.0543152,37.92583946,1,,,,,
新潟西,いケーブル,下大川前線_7,139.0536092,37.9268223,1,,,,,
新潟西,いケーブル,下大川前線_8,139.0531848,37.92760812,1,,,,,
新潟西,いケーブル,下大川前線_9,139.0526881,37.92847462,1,,,,,
新潟西,いケーブル,港線_4,139.0544635,37.92911432,1,,,,,
新潟西,いケーブル,港線_6,139.0564316,37.92989566,1,,,,,
新潟西,いケーブル,港線_8,139.0568621,37.93207818,1,,,,,
新潟西,いケーブル,港線_9,139.0570001,37.93330018,1,,,,,
新潟西,いケーブル,港線_10,139.0569312,37.93456334,1,,,,,
新潟西,いケーブル,港線_11,139.0569324,37.93583657,1,,1,,,
新潟西,いケーブル,港線_11-2,139.05698,37.93635841,1,,,,,
新潟西,いケーブル,港線_12,139.0570196,37.93700964,1,,,,,
新潟西,いケーブル,港線_13,139.0572169,37.93829863,1,,,,,
新潟西,いケーブル,港線_14,139.057748,37.93950289,,,1,,,
新潟西,いケーブル,港線_11-1,139.056255,37.93622448,,,,,,
関屋,Eケーブル,学校町線_1,139.011701,37.90203187,1,,,,,
関屋,Eケーブル,学校町線_3,139.0099745,37.90364007,1,,,,,
関屋,Eケーブル,有明台線_2,139.0097835,37.90363641,1,,,,,
関屋,Eケーブル,有明台線_3,139.0089474,37.9029622,1,,,,,
関屋,Eケーブル,有明台線_4,139.0064494,37.90107912,1,,,,,
関屋,Eケーブル,有明台線_7,139.0040379,37.9003678,1,,,,,
関屋,Eケーブル,有明台線_8,139.0022231,37.90002213,1,,,,,
関屋,Eケーブル,有明台線_9,139.0005788,37.89968622,1,,,,,
関屋,Eケーブル,有明台線_9-1,138.9983737,37.89857447,1,,,,,
関屋,Eケーブル,有明台線_9-2,138.9963473,37.89715446,1,,,,,
関屋,Eケーブル,有明台線_14,138.9943224,37.89525256,1,,,,,
関屋,Eケーブル,有明台線_15,138.9932517,37.89419557,1,,,,,
関屋,Eケーブル,有明台線_16,138.9921813,37.89312431,1,,,,,
関屋,Eケーブル,有明台線_18,138.9905487,37.89147492,1,,,,,
関屋,Eケーブル,小針線_1,138.9918166,37.89062186,1,,,,,
関屋,Fケーブル,学校町線_1,139.011701,37.90203187,1,,,,,
関屋,Fケーブル,学校町線_3,139.0099745,37.90364007,1,,,,,
関屋,Fケーブル,有明台線_2,139.0097835,37.90363641,1,,,,,
関屋,Fケーブル,有明台線_3,139.0089474,37.9029622,1,,,,,
関屋,Fケーブル,有明台線_4,139.0064494,37.90107912,1,,,,,
関屋,Fケーブル,有明台線_7,139.0040379,37.9003678,1,,,,,
関屋,Fケーブル,有明台線_8,139.0022231,37.90002213,1,,,,,
関屋,Fケーブル,有明台線_9,139.0005788,37.89968622,1,,,,,
関屋,Fケーブル,有明台線_9-1,138.9983737,37.89857447,1,,,,,
関屋,Fケーブル,有明台線_14,138.9943224,37.89525256,1,,,,,
関屋,Fケーブル,有明台線_15,138.9932517,37.89419557,1,,,,,
関屋,Fケーブル,有明台線_16,138.9921813,37.89312431,1,,,,,
関屋,Fケーブル,有明台線_18,138.9905487,37.89147492,1,1,,,,
関屋,Fケーブル,有明台線_19,138.9898279,37.89080016,1,,,,,
関屋,Fケーブル,有明台線_20,138.9888649,37.88983403,1,,,,,
関屋,Fケーブル,有明台線_21,138.9879669,37.88893866,1,,,,,
関屋,Fケーブル,有明台線_22,138.9868931,37.88806213,1,,,,,
関屋,Fケーブル,五十嵐線_2,138.9885871,37.89266081,,1,,,,
関屋,Gケーブル,学校町線_1,139.011701,37.90203187,1,1,,,,
関屋,Gケーブル,平島線_1,139.0133044,37.90050492,,1,,,,
関屋,Gケーブル,平島線_2,139.0135357,37.90042732,,1,,,,
関屋,Gケーブル,平島線_3,139.0124278,37.89883988,,1,,,,
関屋,Gケーブル,平島線_4,139.0116013,37.89830395,,1,,,,
関屋,Gケーブル,関屋大橋JB,,,,1,,,,
関屋,Gケーブル,関屋大橋JB,,,,1,,,,
関屋,Gケーブル,平島線_7,139.0059267,37.89684507,,1,,,,
関屋,Gケーブル,平島線_8,139.00576,37.89675798,,1,,,,
関屋,Gケーブル,有明大橋線_1,139.0109619,37.90299534,1,,,,,
関屋,Gケーブル,有明大橋線_2-1,139.0106861,37.90301092,1,,,,,
関屋,Gケーブル,学校町線_3,139.0099745,37.90364007,1,,1,,,
関屋,Gケーブル,有明台線_2,139.0097835,37.90363641,1,,1,,,
関屋,Gケーブル,有明台線_3,139.0089474,37.9029622,1,,1,,,
関屋,Gケーブル,有明台線_4,139.0064494,37.90107912,1,,1,,,
関屋,Gケーブル,有明台線_7,139.0040379,37.9003678,1,,1,,,
関屋,Gケーブル,有明台線_8,139.0022231,37.90002213,1,,1,,,
関屋,Gケーブル,有明台線_9,139.0005788,37.89968622,1,,1,,,
関屋,Gケーブル,有明台線_9-1,138.9983737,37.89857447,1,,1,,,
関屋,Gケーブル,有明台線_13-1,138.9950248,37.8959635,1,,1,,,
関屋,Gケーブル,有明台線_14,138.9943224,37.89525256,1,,1,,,
関屋,Gケーブル,有明台線_15,138.9932517,37.89419557,1,,1,,,
関屋,Gケーブル,有明台線_16,138.9921813,37.89312431,1,,1,,,
関屋,Gケーブル,有明台線_17,138.9913513,37.89230629,1,,1,,,
関屋,Gケーブル,有明台線_18,138.9905487,37.89147492,1,,1,,,
関屋,Gケーブル,小針線_1,138.9918166,37.89062186,1,,1,,,
関屋,Gケーブル,小針線_1-1,138.992734,37.89002371,1,,1,,,
関屋,Gケーブル,白鳥線_2,138.9910494,37.88846421,1,,1,,,
関屋,Gケーブル,白鳥線_3,138.9922961,37.8876966,1,,1,1,,
関屋,Gケーブル,白鳥線_4,138.9900501,37.88670982,1,,1,1,,
関屋,Gケーブル,白鳥線_5,138.9876501,37.88567556,1,,1,1,,
関屋,Gケーブル,白鳥線_6,138.9855861,37.8843941,1,,1,1,,
関屋,Gケーブル,白鳥線_8,138.9869731,37.88297271,1,,,,,
関屋,Gケーブル,白鳥線_9,138.9877455,37.88212728,1,,,,,
関屋,Gケーブル,白鳥線_10,138.989392,37.88024421,1,,,,,
関屋,Gケーブル,川端線_40,139.01271,37.90106439,,1,,,,
関屋,Hケーブル,学校町線_1,139.011701,37.90203187,1,,,,,
関屋,Hケーブル,学校町線_3,139.0099745,37.90364007,1,,,,,
関屋,Hケーブル,学校町線_5,139.0118361,37.90508314,1,,,,,
関屋,Hケーブル,学校町線_6,139.0120746,37.90526903,1,,,,,
関屋,Hケーブル,競馬町線_2,139.0108005,37.90722068,1,,,,,
関屋,Hケーブル,競馬町線_3,139.0100937,37.90825919,1,,,,,
関屋,Hケーブル,競馬町線_4,139.0094437,37.90924976,1,,,,,
関屋,Hケーブル,競馬町線_5,139.0092328,37.90954356,1,,,,,
関屋,Hケーブル,競馬町線_6,139.0104382,37.910055,1,,,,,
関屋,Iケーブル,学校町線_1,139.011701,37.90203187,1,,,,,
関屋,Iケーブル,学校町線_2,139.0108273,37.90285172,1,,,,,
関屋,Iケーブル,学校町線_3,139.0099745,37.90364007,1,1,,,,
関屋,Iケーブル,有明台線_2,139.0097835,37.90363641,1,,,,,
関屋,Iケーブル,有明台線_3,139.0089474,37.9029622,1,1,,,,
関屋,Iケーブル,有明台線_4,139.0064494,37.90107912,1,1,,,,
関屋,Iケーブル,有明台線_7,139.0040379,37.9003678,1,1,,,,
関屋,Iケーブル,有明台線_8,139.0022231,37.90002213,1,1,,,,
関屋,Iケーブル,有明台線_9,139.0005788,37.89968622,1,1,,,,
関屋,Iケーブル,有明台線_9-1,138.9983737,37.89857447,1,1,,,,
関屋,Iケーブル,有明台線_9-2,138.9963473,37.89715446,1,,,,,
関屋,Iケーブル,有明台線_13-1,138.9950248,37.8959635,1,1,1,1,,
関屋,Iケーブル,有明台線_14,138.9943224,37.89525256,1,,,,,
関屋,Iケーブル,有明台線_16,138.9921813,37.89312431,1,,,,,
関屋,Iケーブル,有明台線_18,138.9905487,37.89147492,1,,,,1,
関屋,Iケーブル,小針線_1-1,138.992734,37.89002371,1,,,,,
関屋,Iケーブル,白鳥線_2,138.9910494,37.88846421,1,,,,,
関屋,Iケーブル,白鳥線_3,138.9922961,37.8876966,1,,,,,
関屋,Iケーブル,白鳥線_4,138.9900501,37.88670982,1,,,,,
関屋,Iケーブル,白鳥線_5,138.9876501,37.88567556,1,,,,,
関屋,Iケーブル,白鳥線_6,138.9855861,37.8843941,1,,,,,
関屋,Iケーブル,白鳥線_8,138.9869731,37.88297271,1,,,,,
関屋,Iケーブル,白鳥線_9,138.9877455,37.88212728,1,,,,,
関屋,Iケーブル,白鳥線_10,138.989392,37.88024421,1,,,,,
関屋,Iケーブル,白鳥線_11,138.9909985,37.8784419,1,,,,,
関屋,Iケーブル,白鳥線_12,138.9915077,37.8772687,1,,,,,
関屋,Iケーブル,白鳥線_13,138.992018,37.87620745,1,,,,,
関屋,Iケーブル,白鳥線_14,138.9936218,37.87667913,1,,,,,
関屋,Iケーブル,有明台線_20,138.9888649,37.88983403,,,,,1,
関屋,Iケーブル,有明台線_21,138.9879669,37.88893866,,,,,1,
関屋,Iケーブル,有明台線_22,138.9868931,37.88806213,,,,,1,
関屋,Iケーブル,有明台線_23,138.9859092,37.88753116,,,,,1,
関屋,Iケーブル,有明台線_24,138.9846654,37.88690838,,,,,1,1
関屋,Iケーブル,有明台線_25,138.9835063,37.88632366,,,,,1,1
関屋,Iケーブル,堀割線_16,138.9925373,37.89701655,,,1,1,,
関屋,Iケーブル,堀割線_17,138.9908927,37.89550277,,,1,,,
関屋,Iケーブル,堀割線_19,138.9881445,37.89456529,,,1,,,
関屋,Iケーブル,五十嵐線_4,138.9869562,37.89383073,,,1,,,
関屋,Jケーブル,学校町線_1,139.011701,37.90203187,1,,,,,
関屋,Jケーブル,学校町線_2,139.0108273,37.90285172,1,,,,,
関屋,Jケーブル,有明大橋線_2-1,139.0106861,37.90301092,1,,,,,
関屋,Jケーブル,学校町線_3,139.0099745,37.90364007,1,1,,,,
関屋,Jケーブル,有明台線_3,139.0089474,37.9029622,1,,,,,
関屋,Jケーブル,有明台線_4,139.0064494,37.90107912,1,,,,,
関屋,Jケーブル,有明台線_7,139.0040379,37.9003678,1,,,,,
関屋,Jケーブル,有明台線_8,139.0022231,37.90002213,1,,,,,
関屋,Jケーブル,有明台線_9,139.0005788,37.89968622,1,,,,,
関屋,Jケーブル,有明台線_9-1,138.9983737,37.89857447,1,,,,,
関屋,Jケーブル,有明台線_9-2,138.9963473,37.89715446,1,,,,,
関屋,Jケーブル,有明台線_13-1,138.9950248,37.8959635,1,,,,,
関屋,Jケーブル,浦山線_1,138.9933962,37.89675046,1,,,,,
関屋,Jケーブル,堀割線_16,138.9925373,37.89701655,1,,,,,
関屋,Jケーブル,堀割線_17,138.9908927,37.89550277,1,,,,,
関屋,Jケーブル,堀割線_18,138.9891164,37.89491195,1,,,,,
関屋,Jケーブル,堀割線_19,138.9881445,37.89456529,1,,,,,
関屋,Jケーブル,五十嵐線_4,138.9869562,37.89383073,1,,,,,
関屋,Jケーブル,五十嵐線_5,138.9856333,37.89308606,1,,,,,
関屋,Jケーブル,五十嵐線_6,138.9844233,37.89226309,1,,,,,
関屋,Jケーブル,五十嵐線_7,138.9832251,37.89166743,1,,,,,
関屋,Jケーブル,五十嵐線_8,138.9816221,37.89097331,1,,,,,
関屋,Jケーブル,五十嵐線_9,138.9806473,37.89046548,1,,,,,
関屋,Jケーブル,五十嵐線_10-1,138.9786859,37.8893412,1,,,,,
関屋,Jケーブル,五十嵐線_11,138.9783713,37.88918166,1,,,,,
関屋,Jケーブル,五十嵐線_12,138.977263,37.8885618,1,,,,,
